"Step","cosmic-field-350 - immediate_reward","cosmic-field-350 - immediate_reward__MIN","cosmic-field-350 - immediate_reward__MAX"
"583405","0","0","0"
"583447","0","0","0"
"583545","0","0","0"
"584104","0","0","0"
"584251","0","0","0"
"584267","0","0","0"
"584330","0","0","0"
"584487","0","0","0"
"584637","0","0","0"
"584706","0","0","0"
"584816","4","4","4"
"584901","0","0","0"
"584953","0","0","0"
"584955","0","0","0"
"585335","1","1","1"
"585546","0","0","0"
"585602","0","0","0"
"585855","0","0","0"
"585881","0","0","0"
"585915","2","2","2"
"586011","0","0","0"
"586142","0","0","0"
"586357","0","0","0"
"586580","0","0","0"
"586674","0","0","0"
"586851","0","0","0"
"587222","0","0","0"
"587470","0","0","0"
"587502","0","0","0"
"587523","0","0","0"
"587613","0","0","0"
"587660","0","0","0"
"587966","0","0","0"
"588233","0","0","0"
"588253","0","0","0"
"588286","1","1","1"
"588334","0","0","0"
"588426","0","0","0"
"588440","0","0","0"
"588571","1","1","1"
"588601","2","2","2"
"589362","0","0","0"
"589521","0","0","0"
"589549","0","0","0"
"589584","1","1","1"
"589688","0","0","0"
"589788","0","0","0"
"589935","0","0","0"
"590092","0","0","0"
"590437","0","0","0"
"590620","0","0","0"
"590807","4","4","4"
"591169","1","1","1"
"591189","0","0","0"
"591233","0","0","0"
"591235","0","0","0"
"591271","0","0","0"
"591289","0","0","0"
"591313","0","0","0"
"591396","0","0","0"
"591738","0","0","0"
"591830","0","0","0"
"591876","2","2","2"
"592648","1","1","1"
"592770","0","0","0"
"592829","0","0","0"
"592831","0","0","0"
"592849","0","0","0"
"592971","0","0","0"
"593288","0","0","0"
"593815","0","0","0"
"594241","0","0","0"
"594262","0","0","0"
"594450","0","0","0"
"594660","6","6","6"
"594696","0","0","0"
"594997","0","0","0"
"595011","0","0","0"
"595210","0","0","0"
"595301","2","2","2"
"595313","0","0","0"
"595325","0","0","0"
"595683","0","0","0"
"595956","0","0","0"
"596365","0","0","0"
"596450","0","0","0"
"596498","0","0","0"
"596737","0","0","0"
"596900","0","0","0"
"596974","0","0","0"
"597479","0","0","0"
"597608","0","0","0"
"598014","4","4","4"
"598046","3","3","3"
"598052","0","0","0"
"598404","0","0","0"
"598662","1","1","1"
"598795","0","0","0"
"598938","4","4","4"
"599040","0","0","0"
"599313","0","0","0"
"599360","0","0","0"
"599408","0","0","0"
"599506","0","0","0"
"599786","0","0","0"
"599848","0","0","0"
"599957","0","0","0"
"600089","0","0","0"
"600262","0","0","0"
"600413","2","2","2"
"600660","0","0","0"
"600725","0","0","0"
"600817","0","0","0"
"600971","2","2","2"
"600977","0","0","0"
"601424","0","0","0"
"601581","0","0","0"
"601880","1","1","1"
"601882","0","0","0"
"601986","0","0","0"
"602109","0","0","0"
"602780","0","0","0"
"602852","2","2","2"
"602970","0","0","0"
"602984","1","1","1"
"603049","1","1","1"
"603404","0","0","0"
"603408","0","0","0"
"603486","0","0","0"
"603495","0","0","0"
"603762","0","0","0"
"604037","0","0","0"
"604287","0","0","0"
"604431","0","0","0"
"604560","2","2","2"
"604675","0","0","0"
"604709","0","0","0"
"604946","0","0","0"
"604966","0","0","0"
"605132","0","0","0"
"605256","0","0","0"
"605845","0","0","0"
"605926","0","0","0"
"606052","0","0","0"
"606643","0","0","0"
"606645","1","1","1"
"607388","1","1","1"
"607673","4","4","4"
"607781","2","2","2"
"607852","1","1","1"
"607896","0","0","0"
"607978","0","0","0"
"608344","2","2","2"
"608370","3","3","3"
"608420","0","0","0"
"608506","0","0","0"
"608528","0","0","0"
"608695","0","0","0"
"608775","2","2","2"
"608811","0","0","0"
"608948","0","0","0"
"609027","0","0","0"
"609097","0","0","0"
"609254","1","1","1"
"609682","0","0","0"
"609848","0","0","0"
"610023","0","0","0"
"610490","0","0","0"
"610881","0","0","0"
"610977","0","0","0"
"611073","0","0","0"
"611298","0","0","0"
"611515","0","0","0"
"611730","4","4","4"
"611810","1","1","1"
"611886","0","0","0"
"612073","0","0","0"
"612269","0","0","0"
"612386","0","0","0"
"612607","0","0","0"
"612834","0","0","0"
"613336","2","2","2"
"613429","0","0","0"
"613573","0","0","0"
"613649","0","0","0"
"613705","0","0","0"
"613967","0","0","0"
"614147","0","0","0"
"614549","0","0","0"
"614696","0","0","0"
"614740","0","0","0"
"614898","1","1","1"
"615198","0","0","0"
"615229","0","0","0"
"615470","0","0","0"
"615538","0","0","0"
"615679","0","0","0"
"616045","6","6","6"
"616268","0","0","0"
"616386","0","0","0"
"616485","4","4","4"
"616724","0","0","0"
"617014","0","0","0"
"617157","0","0","0"
"617173","0","0","0"
"617245","0","0","0"
"617311","0","0","0"
"617418","0","0","0"
"617480","0","0","0"
"617484","0","0","0"
"617537","0","0","0"
"617599","6","6","6"
"617785","0","0","0"
"617789","0","0","0"
"617832","0","0","0"
"617976","0","0","0"
"618020","0","0","0"
"618100","0","0","0"
"618124","0","0","0"
"618138","0","0","0"
"618228","0","0","0"
"618379","0","0","0"
"618556","0","0","0"
"618586","1","1","1"
"618725","0","0","0"
"618765","1","1","1"
"618791","0","0","0"
"619233","2","2","2"
"619352","0","0","0"
"619362","2","2","2"
"619484","0","0","0"
"619808","0","0","0"
"619862","2","2","2"
"620011","0","0","0"
"620055","1","1","1"
"620085","2","2","2"
"620226","1","1","1"
"620284","2","2","2"
"620764","0","0","0"
"621214","0","0","0"
"621380","0","0","0"
"621418","0","0","0"
"621541","0","0","0"
"621603","0","0","0"
"621740","2","2","2"
"621754","4","4","4"
"622057","0","0","0"
"622377","1","1","1"
"622383","0","0","0"
"622387","0","0","0"
"622439","2","2","2"
"622632","0","0","0"
"622921","0","0","0"
"623010","0","0","0"
"623032","0","0","0"
"623139","0","0","0"
"623149","1","1","1"
"623516","0","0","0"
"623642","1","1","1"
"623797","0","0","0"
"623883","0","0","0"
"624030","0","0","0"
"624150","0","0","0"
"624481","0","0","0"
"624499","0","0","0"
"625026","1","1","1"
"625062","0","0","0"
"625134","0","0","0"
"625297","0","0","0"
"625488","1","1","1"
"625566","0","0","0"
"625568","3","3","3"
"625614","0","0","0"
"626332","0","0","0"
"626435","1","1","1"
"626624","0","0","0"
"626726","0","0","0"
"626877","0","0","0"
"627080","4","4","4"
"627365","0","0","0"
"627367","0","0","0"
"627549","0","0","0"
"627772","0","0","0"
"627852","0","0","0"
"627904","0","0","0"
"628051","1","1","1"
"628250","0","0","0"
"628390","0","0","0"
"628441","0","0","0"
"628461","0","0","0"
"628491","1","1","1"
"628557","0","0","0"
"628744","2","2","2"
"628871","0","0","0"
"628875","1","1","1"
"628907","0","0","0"
"629112","0","0","0"
"629120","4","4","4"
"629383","0","0","0"
"629437","0","0","0"
"629441","0","0","0"
"629503","2","2","2"
"629610","1","1","1"
"629644","0","0","0"
"629650","0","0","0"
"629971","0","0","0"
"630047","0","0","0"
"630153","0","0","0"
"630493","4","4","4"
"631453","0","0","0"
"631463","0","0","0"
"631491","0","0","0"
"631580","0","0","0"
"631776","0","0","0"
"631845","0","0","0"
"631973","0","0","0"
"632114","4","4","4"
"632118","0","0","0"
"632395","0","0","0"
"632594","1","1","1"
"632948","1","1","1"
"633018","0","0","0"
"633068","0","0","0"
"633335","0","0","0"
"633684","0","0","0"
"634465","4","4","4"
"634541","0","0","0"
"634654","0","0","0"
"634819","0","0","0"
"634965","0","0","0"
"635011","0","0","0"
"635274","2","2","2"
"635373","2","2","2"
"635683","1","1","1"
"635739","0","0","0"
"635900","1","1","1"
"635902","0","0","0"
"635946","4","4","4"
"636252","0","0","0"
"636288","0","0","0"
"636481","0","0","0"
"636523","0","0","0"
"636529","0","0","0"
"636808","0","0","0"
"636854","4","4","4"
"637019","0","0","0"
"637141","0","0","0"
"637542","0","0","0"
"637603","0","0","0"
"637629","0","0","0"
"637800","0","0","0"
"637864","0","0","0"
"638239","4","4","4"
"638297","0","0","0"
"638334","0","0","0"
"638378","2","2","2"
"638940","0","0","0"
"638952","0","0","0"
"638960","0","0","0"
"639246","0","0","0"
"639421","0","0","0"
"639443","1","1","1"
"639764","0","0","0"
"639822","0","0","0"
"639898","2","2","2"
"640202","1","1","1"
"640286","0","0","0"
"640461","1","1","1"
"640471","0","0","0"
"640495","0","0","0"
"640548","2","2","2"
"640817","0","0","0"
"640881","0","0","0"
"640923","0","0","0"
"641033","0","0","0"
"641142","0","0","0"
"641166","0","0","0"
"641178","0","0","0"
"641304","2","2","2"
"641318","4","4","4"
"641451","1","1","1"
"641676","0","0","0"
"641911","0","0","0"
"642069","0","0","0"
"642205","0","0","0"
"642229","0","0","0"
"642692","0","0","0"
"642706","0","0","0"
"642935","0","0","0"
"643323","2","2","2"
"643485","0","0","0"
"643510","0","0","0"
"643544","0","0","0"
"643600","0","0","0"
"643684","0","0","0"
"643781","0","0","0"
"643867","0","0","0"
"643875","0","0","0"
"644118","0","0","0"
"644350","1","1","1"
"644494","0","0","0"
"644554","0","0","0"
"644872","0","0","0"
"644884","0","0","0"
"644902","0","0","0"
"644942","0","0","0"
"644964","0","0","0"
"645362","0","0","0"
"645376","0","0","0"
"645436","0","0","0"
"645865","0","0","0"
"645978","1","1","1"
"646151","0","0","0"
"646219","0","0","0"
"646239","0","0","0"
"646301","0","0","0"
"646303","0","0","0"
"646496","0","0","0"
"646575","0","0","0"
"646840","0","0","0"
"647149","2","2","2"
"647241","0","0","0"
"647313","0","0","0"
"647629","0","0","0"
"647659","0","0","0"
"647805","0","0","0"
"647996","0","0","0"
"648022","0","0","0"
"648120","1","1","1"
"648363","2","2","2"
"648424","0","0","0"
"648608","0","0","0"
"648684","0","0","0"
"649320","0","0","0"
"649828","4","4","4"
"650312","2","2","2"
"650790","0","0","0"
"650911","0","0","0"
"651032","2","2","2"
"651112","4","4","4"
"651164","0","0","0"
"651247","0","0","0"
"651275","0","0","0"
"651502","1","1","1"
"651638","0","0","0"
"651708","0","0","0"
"651752","2","2","2"
"651801","0","0","0"
"651965","0","0","0"
"651987","0","0","0"
"652101","0","0","0"
"652182","0","0","0"
"652272","0","0","0"
"652358","0","0","0"
"652383","0","0","0"
"652573","0","0","0"
"652625","0","0","0"
"652696","0","0","0"
"652738","1","1","1"
"652836","0","0","0"
"652860","2","2","2"
"652876","4","4","4"
"652878","0","0","0"
"652963","0","0","0"
"653047","0","0","0"
"653200","2","2","2"
"653321","0","0","0"
"653611","0","0","0"
"653710","0","0","0"
"653774","0","0","0"
"653891","2","2","2"
"653953","1","1","1"
"654114","0","0","0"
"654473","0","0","0"
"654519","0","0","0"
"654603","0","0","0"
"654802","2","2","2"
"655059","1","1","1"
"655103","0","0","0"
"655240","0","0","0"
"655661","1","1","1"
"655774","2","2","2"
"656190","0","0","0"
"656350","0","0","0"
"656457","1","1","1"
"656847","0","0","0"
"657174","0","0","0"
"657459","0","0","0"
"657539","0","0","0"
"657685","0","0","0"
"658139","0","0","0"
"658147","0","0","0"
"658208","0","0","0"
"658314","0","0","0"
"658465","1","1","1"
"658513","0","0","0"
"658552","0","0","0"
"658813","0","0","0"
"658997","2","2","2"
"659011","0","0","0"
"659061","0","0","0"
"659545","2","2","2"
"659581","0","0","0"
"659769","0","0","0"
"659828","0","0","0"
"659864","0","0","0"
"659990","0","0","0"
"660015","1","1","1"
"660174","0","0","0"
"660467","1","1","1"
"660491","2","2","2"
"660685","0","0","0"
"660703","2","2","2"
"661127","0","0","0"
"661843","0","0","0"
"662149","0","0","0"
"662189","2","2","2"
"662496","0","0","0"
"663035","1","1","1"
"663089","0","0","0"
"663162","0","0","0"
"663337","4","4","4"
"663666","0","0","0"
"663740","0","0","0"
"663780","0","0","0"
"663796","0","0","0"
"663982","0","0","0"
"663984","0","0","0"
"664043","0","0","0"
"664258","0","0","0"
"664521","1","1","1"
"664559","0","0","0"
"664591","2","2","2"
"664767","0","0","0"
"664930","0","0","0"
"665166","0","0","0"
"665289","0","0","0"
"665351","0","0","0"
"665834","1","1","1"
"665866","1","1","1"
"665868","0","0","0"
"666236","0","0","0"
"666348","0","0","0"
"666405","1","1","1"
"666774","2","2","2"
"666858","0","0","0"
"666921","0","0","0"
"667011","0","0","0"
"667188","2","2","2"
"667264","0","0","0"
"667379","1","1","1"
"667650","1","1","1"
"667692","0","0","0"
"667774","0","0","0"
"667849","0","0","0"
"668092","1","1","1"
"668140","2","2","2"
"668304","0","0","0"
"668679","2","2","2"
"669051","0","0","0"
"669377","0","0","0"
"669951","0","0","0"
"670090","0","0","0"
"670259","0","0","0"
"670271","2","2","2"
"670295","0","0","0"
"670578","1","1","1"
"671058","0","0","0"
"671091","0","0","0"
"671171","0","0","0"
"671221","0","0","0"
"671342","0","0","0"
"671511","0","0","0"
"671525","0","0","0"
"671688","0","0","0"
"671839","0","0","0"
"671966","0","0","0"
"672601","0","0","0"
"672607","0","0","0"
"673172","0","0","0"
"673409","0","0","0"
"673732","0","0","0"
"674317","0","0","0"
"674371","0","0","0"
"674774","0","0","0"
"674887","4","4","4"
"674901","2","2","2"
"674939","0","0","0"
"675102","0","0","0"
"675628","0","0","0"
"675674","0","0","0"
"675827","2","2","2"
"675833","0","0","0"
"675905","0","0","0"
"676094","0","0","0"
"676331","0","0","0"
"676361","0","0","0"
"676405","2","2","2"
"676417","0","0","0"
"676704","0","0","0"
"676783","1","1","1"
"676825","0","0","0"
"676853","2","2","2"
"676924","1","1","1"
"676968","0","0","0"
"677103","0","0","0"
"677223","0","0","0"
"677262","1","1","1"
"677380","3","3","3"
"677410","4","4","4"
"677856","0","0","0"
"677932","0","0","0"
"678048","0","0","0"
"678070","0","0","0"
"678193","0","0","0"
"678197","0","0","0"
"678199","0","0","0"
"678313","0","0","0"
"678315","0","0","0"
"678430","0","0","0"
"678706","0","0","0"
"678831","2","2","2"
"678959","0","0","0"
"679270","6","6","6"
"679384","0","0","0"
"679393","0","0","0"
"679433","0","0","0"
"679577","4","4","4"
"679587","2","2","2"
"679746","2","2","2"
"679904","0","0","0"
"679961","0","0","0"
"679981","0","0","0"
"679983","4","4","4"
"680039","0","0","0"
"680176","0","0","0"
"680208","0","0","0"
"680371","2","2","2"
"680395","0","0","0"
"680522","0","0","0"
"680698","3","3","3"
"681320","0","0","0"
"681368","0","0","0"
"681520","0","0","0"
"681662","0","0","0"
"681917","0","0","0"
"681941","0","0","0"
"682050","1","1","1"
"682176","2","2","2"
"682291","0","0","0"
"682311","1","1","1"
"682383","0","0","0"
"682395","0","0","0"
"682453","4","4","4"
"682585","0","0","0"
"682705","0","0","0"
"682713","0","0","0"
"682769","0","0","0"
"683009","0","0","0"
"683074","0","0","0"
"683088","1","1","1"
"683216","0","0","0"
"683410","0","0","0"
"683786","1","1","1"
"684069","4","4","4"
"684210","1","1","1"
"684290","0","0","0"
"684352","0","0","0"
"684375","1","1","1"
"684489","0","0","0"
"684539","0","0","0"
"684610","2","2","2"
"684662","0","0","0"
"684690","0","0","0"
"684696","0","0","0"
"684891","0","0","0"
"685396","0","0","0"
"685672","0","0","0"
"685787","0","0","0"
"686217","0","0","0"
"686352","0","0","0"
"686534","4","4","4"
"686695","0","0","0"
"686821","0","0","0"
"687026","3","3","3"
"687312","0","0","0"
"687398","0","0","0"
"687808","0","0","0"
"687812","0","0","0"
"687898","2","2","2"
"688838","0","0","0"
"689029","0","0","0"
"689149","0","0","0"
"689179","0","0","0"
"689183","0","0","0"
"689503","0","0","0"
"689507","0","0","0"
"689764","1","1","1"
"690226","2","2","2"
"690365","1","1","1"
"690371","0","0","0"
"690504","0","0","0"
"690767","0","0","0"
"691033","0","0","0"
"691256","1","1","1"
"691290","0","0","0"
"691318","0","0","0"
"691668","1","1","1"
"691812","0","0","0"
"691953","0","0","0"
"692134","0","0","0"
"692608","0","0","0"
"692795","0","0","0"
"692801","0","0","0"
"692964","1","1","1"
"693064","0","0","0"
"693474","0","0","0"
"693813","1","1","1"
"693857","0","0","0"
"693969","0","0","0"
"693989","0","0","0"
"694238","0","0","0"
"694277","0","0","0"
"694329","4","4","4"
"694355","0","0","0"
"694437","0","0","0"
"694509","0","0","0"
"694789","0","0","0"
"694807","0","0","0"
"694958","1","1","1"
"695267","0","0","0"
"695426","1","1","1"
"695852","0","0","0"
"696085","1","1","1"
"696304","0","0","0"
"696462","0","0","0"
"696825","0","0","0"
"697012","0","0","0"
"697244","0","0","0"
"697290","0","0","0"
"697388","0","0","0"
"697708","0","0","0"
"697722","0","0","0"
"697738","0","0","0"
"698509","0","0","0"
"698633","0","0","0"
"698901","2","2","2"
"698985","0","0","0"
"699084","0","0","0"
"699134","0","0","0"
"699225","0","0","0"
"699281","0","0","0"
"699331","0","0","0"
"699365","0","0","0"
"699468","0","0","0"
"699903","0","0","0"
"700255","0","0","0"
"700749","0","0","0"
"700783","0","0","0"
"700942","0","0","0"
"700980","2","2","2"
"700982","0","0","0"
"701155","0","0","0"
"701487","0","0","0"
"701593","0","0","0"
"701655","0","0","0"
"701825","0","0","0"
"702032","0","0","0"
"702503","0","0","0"
"702527","0","0","0"
"702697","0","0","0"
"702717","0","0","0"
"702908","0","0","0"
"703118","0","0","0"
"703435","0","0","0"
"703508","0","0","0"
"703554","0","0","0"
"703678","0","0","0"
"703873","0","0","0"
"703957","0","0","0"
"704407","0","0","0"
"704508","1","1","1"
"704727","0","0","0"
"704787","0","0","0"
"704795","0","0","0"
"704821","0","0","0"
"705048","0","0","0"
"705118","0","0","0"
"705317","0","0","0"
"705439","0","0","0"
"705658","0","0","0"
"705732","0","0","0"
"705875","0","0","0"
"706027","0","0","0"
"706057","0","0","0"
"706061","0","0","0"
"706063","0","0","0"
"706252","2","2","2"
"706565","0","0","0"
"706778","0","0","0"
"706832","0","0","0"
"706899","0","0","0"
"707053","0","0","0"
"707105","0","0","0"
"707140","0","0","0"
"707278","0","0","0"
"707378","0","0","0"
"707629","0","0","0"
"707834","0","0","0"
"707905","0","0","0"
"707963","2","2","2"
"707999","3","3","3"
"708109","0","0","0"
"708158","0","0","0"
"708186","0","0","0"
"708515","0","0","0"
"708797","0","0","0"
"708927","0","0","0"
"709012","0","0","0"
"709284","0","0","0"
"709327","1","1","1"
"709377","2","2","2"
"709381","0","0","0"
"709530","0","0","0"
"709676","0","0","0"
"709744","0","0","0"
"709758","0","0","0"
"709943","0","0","0"
"709971","2","2","2"
"710608","0","0","0"
"710981","0","0","0"
"711333","0","0","0"
"711700","4","4","4"
"711742","0","0","0"
"711819","0","0","0"
"712042","0","0","0"
"712223","0","0","0"
"712317","3","3","3"
"712472","4","4","4"
"712512","0","0","0"
"712785","0","0","0"
"712842","1","1","1"
"712968","1","1","1"
"713107","0","0","0"
"713389","1","1","1"
"713399","0","0","0"
"713982","0","0","0"
"713990","0","0","0"
"714020","0","0","0"
"714105","2","2","2"
"714256","0","0","0"
"714915","0","0","0"
"715070","0","0","0"
"715084","0","0","0"
"715136","0","0","0"
"715353","0","0","0"
"715465","0","0","0"
"715655","0","0","0"
"715798","2","2","2"
"716051","1","1","1"
"716085","0","0","0"
"716423","0","0","0"
"716959","0","0","0"
"716977","0","0","0"
"717260","0","0","0"
"717344","0","0","0"
"717429","0","0","0"
"717834","0","0","0"
"717928","0","0","0"
"717937","0","0","0"
"717983","1","1","1"
"718092","0","0","0"
"718178","4","4","4"
"718610","1","1","1"
"718811","0","0","0"
"718946","0","0","0"
"718984","1","1","1"
