"Step","kind-music-2 - immediate_reward","kind-music-2 - immediate_reward__MIN","kind-music-2 - immediate_reward__MAX"
"203658","0","0","0"
"203848","0","0","0"
"203876","0","0","0"
"204084","0","0","0"
"204399","0","0","0"
"204513","0","0","0"
"204694","0","0","0"
"204864","0","0","0"
"204892","0","0","0"
"204993","1","1","1"
"205186","0","0","0"
"205272","0","0","0"
"205411","0","0","0"
"205556","0","0","0"
"205764","1","1","1"
"206088","0","0","0"
"206201","0","0","0"
"206400","0","0","0"
"206551","0","0","0"
"206662","0","0","0"
"206747","0","0","0"
"206952","0","0","0"
"207013","0","0","0"
"207127","0","0","0"
"207252","0","0","0"
"207618","0","0","0"
"207957","0","0","0"
"207981","0","0","0"
"208015","0","0","0"
"208237","0","0","0"
"208303","0","0","0"
"208442","0","0","0"
"208766","0","0","0"
"208829","0","0","0"
"208903","0","0","0"
"208972","0","0","0"
"208976","0","0","0"
"209111","0","0","0"
"209193","0","0","0"
"209326","0","0","0"
"209886","0","0","0"
"209940","0","0","0"
"210033","0","0","0"
"210194","0","0","0"
"210293","1","1","1"
"210403","0","0","0"
"210522","0","0","0"
"210933","0","0","0"
"211014","0","0","0"
"211145","0","0","0"
"211405","0","0","0"
"211474","0","0","0"
"211546","0","0","0"
"211599","0","0","0"
"211635","1","1","1"
"211810","0","0","0"
"211894","0","0","0"
"211977","0","0","0"
"212023","0","0","0"
"212057","0","0","0"
"212406","0","0","0"
"212545","0","0","0"
"212806","0","0","0"
"212929","0","0","0"
"212960","0","0","0"
"212974","1","1","1"
"213151","0","0","0"
"213562","0","0","0"
"213844","0","0","0"
"213901","0","0","0"
"214007","0","0","0"
"214011","0","0","0"
"214156","1","1","1"
"214197","0","0","0"
"214469","0","0","0"
"214670","1","1","1"
"214932","1","1","1"
"215087","0","0","0"
"215131","1","1","1"
"215200","0","0","0"
"215447","0","0","0"
"215514","0","0","0"
"215814","0","0","0"
"216640","0","0","0"
"216676","0","0","0"
"216712","0","0","0"
"216726","0","0","0"
"216956","0","0","0"
"217066","0","0","0"
"217105","0","0","0"
"217328","0","0","0"
"217489","0","0","0"
"217658","0","0","0"
"218253","1","1","1"
"218579","0","0","0"
"218621","0","0","0"
"218899","0","0","0"
"218926","0","0","0"
"219420","0","0","0"
"219468","0","0","0"
"219498","1","1","1"
"219749","0","0","0"
"219804","0","0","0"
"219948","0","0","0"
"220051","0","0","0"
"220156","2","2","2"
"220421","1","1","1"
"220437","0","0","0"
"220774","0","0","0"
"220792","1","1","1"
"220975","0","0","0"
"221427","0","0","0"
"221751","0","0","0"
"221846","0","0","0"
"221874","0","0","0"
"222029","0","0","0"
"222266","0","0","0"
"222330","0","0","0"
"222346","0","0","0"
"222413","0","0","0"
"222532","0","0","0"
"222536","0","0","0"
"222711","0","0","0"
"222717","0","0","0"
"222791","2","2","2"
"222841","0","0","0"
"222867","0","0","0"
"223167","0","0","0"
"223328","0","0","0"
"223408","1","1","1"
"223440","0","0","0"
"223772","0","0","0"
"223871","0","0","0"
"224054","1","1","1"
"224189","0","0","0"
"224874","0","0","0"
"225120","0","0","0"
"225424","0","0","0"
"225454","1","1","1"
"225561","0","0","0"
"225700","1","1","1"
"225730","0","0","0"
"225901","0","0","0"
"225963","0","0","0"
"226158","0","0","0"
"226326","1","1","1"
"226527","0","0","0"
"226637","0","0","0"
"226714","0","0","0"
"226979","0","0","0"
"227041","0","0","0"
"227158","0","0","0"
"227172","0","0","0"
"227680","0","0","0"
"227698","0","0","0"
"227740","0","0","0"
"228042","1","1","1"
"228379","0","0","0"
"228447","0","0","0"
"228691","0","0","0"
"229091","0","0","0"
"229182","0","0","0"
"229249","0","0","0"
"229261","0","0","0"
"229331","0","0","0"
"229333","1","1","1"
"229335","0","0","0"
"229351","0","0","0"
"229413","0","0","0"
"229491","0","0","0"
"229572","0","0","0"
"229741","1","1","1"
"230064","0","0","0"
"230389","1","1","1"
"230574","0","0","0"
"230615","0","0","0"
"231128","0","0","0"
"231388","0","0","0"
"231438","0","0","0"
"231611","0","0","0"
"231927","0","0","0"
"232098","0","0","0"
"232573","0","0","0"
"232599","1","1","1"
"232672","0","0","0"
"232792","0","0","0"
"232826","0","0","0"
"232915","0","0","0"
"233007","0","0","0"
"233009","0","0","0"
"233263","0","0","0"
"233295","0","0","0"
"233892","0","0","0"
"233898","0","0","0"
"233977","0","0","0"
"234035","0","0","0"
"234340","0","0","0"
"234368","0","0","0"
"234655","0","0","0"
"234970","0","0","0"
"235133","0","0","0"
"235175","0","0","0"
"235183","0","0","0"
"235252","0","0","0"
"236078","0","0","0"
"236102","0","0","0"
"236124","1","1","1"
"236776","0","0","0"
"236794","0","0","0"
"236813","0","0","0"
"236839","1","1","1"
"237394","0","0","0"
"237499","0","0","0"
"237565","0","0","0"
"237720","1","1","1"
"237803","0","0","0"
"237847","1","1","1"
"238271","0","0","0"
"238585","0","0","0"
"239231","0","0","0"
"239284","1","1","1"
"239584","0","0","0"
"239626","0","0","0"
"240097","0","0","0"
"240212","2","2","2"
"240284","1","1","1"
"240336","0","0","0"
"240726","0","0","0"
"240738","0","0","0"
"241002","0","0","0"
"241046","0","0","0"
"241402","0","0","0"
"241553","1","1","1"
"241615","0","0","0"
"241686","0","0","0"
"242034","0","0","0"
"242074","0","0","0"
"242485","0","0","0"
"242694","0","0","0"
"242720","0","0","0"
"242816","0","0","0"
"243005","0","0","0"
"243172","0","0","0"
"243250","0","0","0"
"243263","0","0","0"
"243339","0","0","0"
"243408","0","0","0"
"243476","0","0","0"
"243542","0","0","0"
"243985","1","1","1"
"244063","0","0","0"
"244230","0","0","0"
"244328","0","0","0"
"244591","1","1","1"
"244659","0","0","0"
"245086","0","0","0"
"245112","0","0","0"
"245175","1","1","1"
"245191","0","0","0"
"245317","0","0","0"
"245331","0","0","0"
"245341","0","0","0"
"245770","0","0","0"
"245887","0","0","0"
"246187","0","0","0"
"246235","0","0","0"
"246364","0","0","0"
"246368","1","1","1"
"246555","1","1","1"
"247136","0","0","0"
"247192","0","0","0"
"247323","2","2","2"
"247470","0","0","0"
"247512","0","0","0"
"247845","0","0","0"
"247883","0","0","0"
"247969","0","0","0"
"248138","0","0","0"
"248168","0","0","0"
"248745","0","0","0"
"248927","1","1","1"
"248995","1","1","1"
"249090","0","0","0"
"249096","4","4","4"
"249502","0","0","0"
"249685","1","1","1"
"249791","0","0","0"
"250033","0","0","0"
"250047","0","0","0"
"250477","0","0","0"
"250495","0","0","0"
"250530","0","0","0"
"250634","0","0","0"
"250812","0","0","0"
"251263","0","0","0"
"251305","0","0","0"
"251357","0","0","0"
"251939","0","0","0"
"252817","1","1","1"
"252887","0","0","0"
"253238","0","0","0"
"253408","0","0","0"
"253527","0","0","0"
"253570","0","0","0"
"253704","0","0","0"
"253885","0","0","0"
"254000","0","0","0"
"254203","1","1","1"
"254582","0","0","0"
"254780","0","0","0"
"254859","0","0","0"
"255255","0","0","0"
"255410","0","0","0"
"255571","0","0","0"
"255579","0","0","0"
"255665","0","0","0"
"255671","0","0","0"
"255801","0","0","0"
"255846","0","0","0"
"255850","0","0","0"
"255917","0","0","0"
"255955","0","0","0"
"255995","0","0","0"
"256045","0","0","0"
"256134","0","0","0"
"256182","0","0","0"
"256361","0","0","0"
"256421","0","0","0"
"256488","0","0","0"
"256558","0","0","0"
"256607","1","1","1"
"257091","0","0","0"
"257681","0","0","0"
"257703","0","0","0"
"257717","0","0","0"
"258182","0","0","0"
"258204","0","0","0"
"258478","0","0","0"
"258661","0","0","0"
"258875","0","0","0"
"259273","0","0","0"
"259341","0","0","0"
"259546","0","0","0"
"259653","0","0","0"
"259744","1","1","1"
"259788","1","1","1"
"259850","0","0","0"
"259913","0","0","0"
"260095","0","0","0"
"260269","1","1","1"
"260399","0","0","0"
"260509","0","0","0"
"260569","0","0","0"
"260571","0","0","0"
"261189","0","0","0"
"261396","0","0","0"
"261859","0","0","0"
"262205","0","0","0"
"262347","1","1","1"
"262510","0","0","0"
"262534","0","0","0"
"262947","0","0","0"
"263100","0","0","0"
"263152","0","0","0"
"263180","1","1","1"
"263645","0","0","0"
"263894","0","0","0"
"263932","0","0","0"
"264089","4","4","4"
"264105","0","0","0"
"264201","0","0","0"
"264848","1","1","1"
"265094","0","0","0"
"265223","1","1","1"
"265303","0","0","0"
"265327","0","0","0"
"265464","0","0","0"
"265627","0","0","0"
"265659","0","0","0"
"265671","0","0","0"
"266355","0","0","0"
"266461","0","0","0"
"266540","0","0","0"
"266641","0","0","0"
"266679","0","0","0"
"266838","2","2","2"
"266942","2","2","2"
"266998","0","0","0"
"267428","2","2","2"
"267617","0","0","0"
"267645","0","0","0"
"267915","0","0","0"
"267925","0","0","0"
"269067","0","0","0"
"269316","2","2","2"
"269384","0","0","0"
"269483","0","0","0"
"269763","1","1","1"
"269805","0","0","0"
"269944","1","1","1"
"270129","0","0","0"
"270268","0","0","0"
"270270","0","0","0"
"270340","0","0","0"
"270370","0","0","0"
"270427","0","0","0"
"270642","0","0","0"
"270807","0","0","0"
"271278","0","0","0"
"271454","0","0","0"
"271609","1","1","1"
"271653","0","0","0"
"271890","1","1","1"
"271951","0","0","0"
"271973","0","0","0"
"272067","1","1","1"
"272069","0","0","0"
"272671","0","0","0"
"273175","0","0","0"
"273280","0","0","0"
"273352","0","0","0"
"273455","0","0","0"
"273567","0","0","0"
"273587","0","0","0"
"273654","0","0","0"
"273724","0","0","0"
"273802","2","2","2"
"273971","1","1","1"
"274012","1","1","1"
"274048","0","0","0"
"274215","0","0","0"
"274285","0","0","0"
"274416","0","0","0"
"274583","0","0","0"
"274643","0","0","0"
"274960","0","0","0"
"275266","0","0","0"
"275338","0","0","0"
"275393","0","0","0"
"275982","0","0","0"
"276085","0","0","0"
"276144","0","0","0"
"276180","2","2","2"
"276186","2","2","2"
"276367","0","0","0"
"276511","2","2","2"
"276608","0","0","0"
"276614","0","0","0"
"276677","0","0","0"
"276717","0","0","0"
"276783","0","0","0"
"277036","0","0","0"
"277091","1","1","1"
"277177","0","0","0"
"277272","0","0","0"
"277400","0","0","0"
"277541","0","0","0"
"277559","0","0","0"
"277571","0","0","0"
"277835","0","0","0"
"277849","0","0","0"
"277893","0","0","0"
"278076","0","0","0"
"278464","0","0","0"
"278572","0","0","0"
"278802","0","0","0"
"278852","0","0","0"
"279011","0","0","0"
"279359","0","0","0"
"279429","0","0","0"
"279524","0","0","0"
"279596","0","0","0"
"279880","0","0","0"
"280014","0","0","0"
"280431","0","0","0"
"280555","0","0","0"
"280720","0","0","0"
"280794","0","0","0"
"280917","0","0","0"
"281150","0","0","0"
"281377","1","1","1"
"281513","0","0","0"
"281521","0","0","0"
"281593","0","0","0"
"281625","0","0","0"
"281645","0","0","0"
"281657","0","0","0"
"281838","0","0","0"
"281861","0","0","0"
"281903","1","1","1"
"281923","1","1","1"
"282076","0","0","0"
"282464","1","1","1"
"282519","0","0","0"
"282645","0","0","0"
"282853","0","0","0"
"282910","0","0","0"
"283028","0","0","0"
"283072","0","0","0"
"283329","0","0","0"
"283691","0","0","0"
"283739","0","0","0"
"284190","1","1","1"
"284615","2","2","2"
"284617","0","0","0"
"284671","0","0","0"
"284683","0","0","0"
"284822","0","0","0"
"284928","0","0","0"
"284981","0","0","0"
"285003","0","0","0"
"285204","0","0","0"
"285288","0","0","0"
"285373","0","0","0"
"285492","1","1","1"
"285550","1","1","1"
"285856","1","1","1"
"285921","0","0","0"
"286126","0","0","0"
"286192","0","0","0"
"286393","2","2","2"
"286751","0","0","0"
"286968","0","0","0"
"287027","0","0","0"
"287320","0","0","0"
"287926","0","0","0"
"287998","0","0","0"
"288028","0","0","0"
"288173","0","0","0"
"288183","0","0","0"
"288211","0","0","0"
"288385","0","0","0"
"288498","0","0","0"
"288614","0","0","0"
"288959","0","0","0"
"289019","0","0","0"
"289256","0","0","0"
"289622","1","1","1"
"289729","0","0","0"
"289994","0","0","0"
"290068","0","0","0"
"290261","0","0","0"
"290394","0","0","0"
"290422","0","0","0"
"290613","0","0","0"
"291010","1","1","1"
"291052","0","0","0"
"291098","0","0","0"
"291102","0","0","0"
"291126","0","0","0"
"291564","0","0","0"
"291872","0","0","0"
"291886","0","0","0"
"291966","0","0","0"
"291978","0","0","0"
"292619","0","0","0"
"292862","0","0","0"
"293038","0","0","0"
"293516","1","1","1"
"293550","0","0","0"
"293566","1","1","1"
"293859","0","0","0"
"294000","0","0","0"
"294131","0","0","0"
"294213","0","0","0"
"294817","0","0","0"
"294919","0","0","0"
"294941","0","0","0"
"295066","0","0","0"
"295124","0","0","0"
"295558","0","0","0"
"295648","0","0","0"
"295799","0","0","0"
"295900","0","0","0"
"296132","0","0","0"
"296204","0","0","0"
"296237","0","0","0"
"296721","0","0","0"
"296801","0","0","0"
"296840","1","1","1"
"296870","0","0","0"
"296920","0","0","0"
"297009","0","0","0"
"297173","2","2","2"
"297266","0","0","0"
"297294","0","0","0"
"297310","0","0","0"
"297501","0","0","0"
"297620","0","0","0"
"297914","1","1","1"
"297930","0","0","0"
"297954","1","1","1"
"298026","0","0","0"
"298108","0","0","0"
"298253","0","0","0"
"298350","2","2","2"
"298500","0","0","0"
"298635","0","0","0"
"298649","0","0","0"
"298766","0","0","0"
"298949","1","1","1"
"299342","0","0","0"
"299469","0","0","0"
"299556","0","0","0"
"299654","0","0","0"
"299852","0","0","0"
"299866","0","0","0"
"299872","1","1","1"
"300258","0","0","0"
"300579","1","1","1"
"300593","1","1","1"
"300611","1","1","1"
"300741","6","6","6"
"300964","0","0","0"
"301089","0","0","0"
"301354","0","0","0"
"301389","1","1","1"
"301461","2","2","2"
"301507","0","0","0"
"302039","0","0","0"
"302467","0","0","0"
"303370","0","0","0"
"303474","0","0","0"
"303535","0","0","0"
"303605","0","0","0"
"303772","0","0","0"
"303794","0","0","0"
"303955","0","0","0"
"304390","0","0","0"
"304434","0","0","0"
"304669","1","1","1"
"304874","0","0","0"
"304933","1","1","1"
"305568","0","0","0"
"305866","0","0","0"
"306048","1","1","1"
"306389","0","0","0"
"306506","0","0","0"
"306510","0","0","0"
"306607","0","0","0"
"306693","0","0","0"
"306713","0","0","0"
"306872","1","1","1"
"307515","0","0","0"
"307682","0","0","0"
"307819","0","0","0"
"307984","0","0","0"
"308021","0","0","0"
"308525","0","0","0"
"308696","0","0","0"
"308714","0","0","0"
"308951","0","0","0"
"309026","0","0","0"
"309058","1","1","1"
"309078","0","0","0"
"309100","0","0","0"
"309216","0","0","0"
"309389","0","0","0"
"309402","0","0","0"
"309599","0","0","0"
"309683","0","0","0"
"309749","0","0","0"
"309886","0","0","0"
"310486","0","0","0"
"311001","1","1","1"
"311078","0","0","0"
"311232","0","0","0"
"312152","0","0","0"
"312547","0","0","0"
"312629","0","0","0"
"312693","0","0","0"
"312816","1","1","1"
"313382","0","0","0"
"313818","0","0","0"
"313949","0","0","0"
"314112","0","0","0"
"314150","0","0","0"
"314152","0","0","0"
"314184","2","2","2"
"314188","0","0","0"
"314252","0","0","0"
"314820","0","0","0"
"314888","0","0","0"
"315174","1","1","1"
"315355","0","0","0"
"315640","0","0","0"
"315720","0","0","0"
"315747","0","0","0"
"315805","0","0","0"
"316014","0","0","0"
"316075","0","0","0"
"316517","0","0","0"
"316654","0","0","0"
"316740","0","0","0"
"317256","4","4","4"
"317600","0","0","0"
"317614","1","1","1"
"317795","0","0","0"
"318549","0","0","0"
"318563","0","0","0"
"318585","0","0","0"
"318680","0","0","0"
"318682","1","1","1"
"318764","0","0","0"
"319015","2","2","2"
"319021","2","2","2"
"319170","0","0","0"
"319313","0","0","0"
"319496","1","1","1"
"319600","0","0","0"
"320014","0","0","0"
"320131","2","2","2"
"320314","0","0","0"
"320834","0","0","0"
"321532","0","0","0"
"321709","1","1","1"
"321761","0","0","0"
"321829","0","0","0"
"321889","0","0","0"
"321972","0","0","0"
"321998","0","0","0"
"322518","0","0","0"
"322564","0","0","0"
"322574","0","0","0"
"322608","0","0","0"
"322618","0","0","0"
"322793","0","0","0"
"322989","1","1","1"
"323063","6","6","6"
"323209","0","0","0"
"323227","0","0","0"
"323511","0","0","0"
"323854","0","0","0"
"323991","0","0","0"
"323993","0","0","0"
"324101","0","0","0"
"324145","0","0","0"
"324218","1","1","1"
"324352","0","0","0"
"324445","0","0","0"
"324459","0","0","0"
"324650","0","0","0"
"324906","0","0","0"
"324934","0","0","0"
"324972","0","0","0"
"325025","0","0","0"
"325075","1","1","1"
"325215","2","2","2"
"325336","0","0","0"
"325384","0","0","0"
"325408","0","0","0"
"325513","0","0","0"
"325547","0","0","0"
"325766","0","0","0"
"325800","2","2","2"
"326138","0","0","0"
"326178","0","0","0"
"326482","0","0","0"
"326673","1","1","1"
"326872","0","0","0"
"326908","1","1","1"
"326995","0","0","0"
"327003","1","1","1"
"327027","0","0","0"
"327183","0","0","0"
"327384","0","0","0"
"327398","0","0","0"
"327412","0","0","0"
"327475","0","0","0"
"327668","1","1","1"
"328186","0","0","0"
"328200","0","0","0"
"328335","0","0","0"
"328447","0","0","0"
"328608","0","0","0"
"329163","0","0","0"
"329541","0","0","0"
"329772","0","0","0"
"330041","0","0","0"
"330186","2","2","2"
"330365","1","1","1"
"330552","1","1","1"
"330568","0","0","0"
"330937","0","0","0"
"330981","0","0","0"
"331108","0","0","0"
"331355","0","0","0"
"331429","1","1","1"
"331562","0","0","0"
"331665","0","0","0"
"331673","0","0","0"
"331689","0","0","0"
"331757","0","0","0"
"332087","0","0","0"
"332265","0","0","0"
"332316","2","2","2"
"332594","0","0","0"
"332701","1","1","1"
"332711","0","0","0"
"332829","1","1","1"
"332882","0","0","0"
"333022","0","0","0"
"333046","0","0","0"
"333088","0","0","0"
"333148","0","0","0"
"333331","0","0","0"
"333343","0","0","0"
"333500","0","0","0"
"333740","0","0","0"
"333912","0","0","0"
"334081","0","0","0"
"334478","0","0","0"
"334511","1","1","1"
"334519","2","2","2"
"334611","0","0","0"
"334674","1","1","1"
"334716","1","1","1"
"334826","0","0","0"
"335142","0","0","0"
"335156","0","0","0"
"335353","1","1","1"
"335382","2","2","2"
"335392","1","1","1"
"335598","0","0","0"
"335614","0","0","0"
"335634","0","0","0"
"335870","0","0","0"
"336043","0","0","0"
"336059","0","0","0"
"336308","0","0","0"
"336445","0","0","0"
"336760","0","0","0"
"336837","0","0","0"
"336855","0","0","0"
"336857","1","1","1"
"337223","0","0","0"
"337251","1","1","1"
"337499","0","0","0"
"337806","0","0","0"
"337851","0","0","0"
"337949","0","0","0"
"337955","1","1","1"
"338228","2","2","2"
"338573","0","0","0"
"339018","1","1","1"
"339100","0","0","0"
"339552","0","0","0"
"339568","0","0","0"
"339711","0","0","0"
"339773","1","1","1"
"340028","0","0","0"
"340106","0","0","0"
"340758","2","2","2"
"340938","0","0","0"
"340988","0","0","0"
"341026","1","1","1"
"341398","0","0","0"
"341679","0","0","0"
"341733","0","0","0"
"341856","0","0","0"
"341878","0","0","0"
"341990","0","0","0"
"342206","0","0","0"
"342385","0","0","0"
"342455","1","1","1"
"342556","0","0","0"
"342810","0","0","0"
"342877","0","0","0"
"342965","0","0","0"
"343146","0","0","0"
"343210","1","1","1"
"343228","0","0","0"
"343240","0","0","0"
"343409","0","0","0"
"343460","0","0","0"
"343639","0","0","0"
"343691","0","0","0"
"343992","0","0","0"
"344061","0","0","0"
"344137","0","0","0"
"344194","1","1","1"
"344238","1","1","1"
"344314","0","0","0"
"344741","0","0","0"
"344761","0","0","0"
"344811","0","0","0"
"345051","0","0","0"
"345422","0","0","0"
"345784","4","4","4"
"346657","0","0","0"
"346664","0","0","0"
"346772","0","0","0"
"347268","0","0","0"
"347431","0","0","0"
"347445","2","2","2"
"347967","0","0","0"
"348559","0","0","0"
"348702","0","0","0"
"348919","0","0","0"
"349022","0","0","0"
"349036","0","0","0"
"349150","0","0","0"
"349426","2","2","2"
"349520","0","0","0"
"349568","0","0","0"
"349584","0","0","0"
"349701","0","0","0"
"349822","0","0","0"
"350010","0","0","0"
"350287","0","0","0"
"350332","0","0","0"
"350472","0","0","0"
"350482","2","2","2"
"350745","0","0","0"
"350812","0","0","0"
"350954","2","2","2"
"351044","2","2","2"
"351083","2","2","2"
"351279","2","2","2"
"351498","0","0","0"
"351580","0","0","0"
"351800","0","0","0"
"351820","0","0","0"
"352002","3","3","3"
"352239","0","0","0"
"352273","2","2","2"
"352797","0","0","0"
"352809","0","0","0"
"353143","1","1","1"
"353163","0","0","0"
